,index,Year,HBR,HBRQF,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,InjuryLocation,InjuryLocationQF,InjuryType,InjuryTypeQF,NumberofDeaths
2607,160224,2020,S08000031,,S12000011,,All,d,All,d,All,d,Scalds,,0
2608,160225,2020,S08000031,,S12000011,,All,d,All,d,All,d,Accidental exposure,,1
2609,160226,2020,S08000031,,S12000011,,All,d,All,d,All,d,Other,,1
2610,160587,2020,S08000031,,S12000018,,All,d,All,d,All,d,All,d,61
2611,160588,2020,S08000031,,S12000018,,All,d,All,d,All,d,Land transport accidents,,3
2612,160589,2020,S08000031,,S12000018,,All,d,All,d,All,d,Poisoning,,34
2613,160590,2020,S08000031,,S12000018,,All,d,All,d,All,d,Falls,,17
2614,160591,2020,S08000031,,S12000018,,All,d,All,d,All,d,"Struck by,against",,0
2615,160592,2020,S08000031,,S12000018,,All,d,All,d,All,d,Crushing,,0
2616,160593,2020,S08000031,,S12000018,,All,d,All,d,All,d,Scalds,,0
2617,160594,2020,S08000031,,S12000018,,All,d,All,d,All,d,Accidental exposure,,0
2618,160595,2020,S08000031,,S12000018,,All,d,All,d,All,d,Other,,7
2619,161082,2020,S08000031,,S12000038,,All,d,All,d,All,d,All,d,96
2620,161083,2020,S08000031,,S12000038,,All,d,All,d,All,d,Land transport accidents,,4
2621,161084,2020,S08000031,,S12000038,,All,d,All,d,All,d,Poisoning,,65
2622,161085,2020,S08000031,,S12000038,,All,d,All,d,All,d,Falls,,20
2623,161086,2020,S08000031,,S12000038,,All,d,All,d,All,d,"Struck by,against",,0
2624,161087,2020,S08000031,,S12000038,,All,d,All,d,All,d,Crushing,,0
2625,161088,2020,S08000031,,S12000038,,All,d,All,d,All,d,Scalds,,0
2626,161089,2020,S08000031,,S12000038,,All,d,All,d,All,d,Accidental exposure,,4
2627,161090,2020,S08000031,,S12000038,,All,d,All,d,All,d,Other,,3
2628,161712,2020,S08000031,,S12000039,,All,d,All,d,All,d,All,d,60
2629,161713,2020,S08000031,,S12000039,,All,d,All,d,All,d,Land transport accidents,,3
2630,161714,2020,S08000031,,S12000039,,All,d,All,d,All,d,Poisoning,,31
2631,161715,2020,S08000031,,S12000039,,All,d,All,d,All,d,Falls,,20
2632,161716,2020,S08000031,,S12000039,,All,d,All,d,All,d,"Struck by,against",,0
2633,161717,2020,S08000031,,S12000039,,All,d,All,d,All,d,Crushing,,0
2634,161718,2020,S08000031,,S12000039,,All,d,All,d,All,d,Scalds,,0
2635,161719,2020,S08000031,,S12000039,,All,d,All,d,All,d,Accidental exposure,,1
2636,161720,2020,S08000031,,S12000039,,All,d,All,d,All,d,Other,,5
2637,162315,2020,S08000031,,S12000045,,All,d,All,d,All,d,All,d,48
2638,162316,2020,S08000031,,S12000045,,All,d,All,d,All,d,Land transport accidents,,2
2639,162317,2020,S08000031,,S12000045,,All,d,All,d,All,d,Poisoning,,15
2640,162318,2020,S08000031,,S12000045,,All,d,All,d,All,d,Falls,,24
2641,162319,2020,S08000031,,S12000045,,All,d,All,d,All,d,"Struck by,against",,0
2642,162320,2020,S08000031,,S12000045,,All,d,All,d,All,d,Crushing,,0
2643,162321,2020,S08000031,,S12000045,,All,d,All,d,All,d,Scalds,,0
2644,162322,2020,S08000031,,S12000045,,All,d,All,d,All,d,Accidental exposure,,3
2645,162323,2020,S08000031,,S12000045,,All,d,All,d,All,d,Other,,4
2646,162819,2020,S08000031,,S12000049,,All,d,All,d,All,d,All,d,445
2647,162820,2020,S08000031,,S12000049,,All,d,All,d,All,d,Land transport accidents,,12
2648,162821,2020,S08000031,,S12000049,,All,d,All,d,All,d,Poisoning,,293
2649,162822,2020,S08000031,,S12000049,,All,d,All,d,All,d,Falls,,103
2650,162823,2020,S08000031,,S12000049,,All,d,All,d,All,d,"Struck by,against",,0
2651,162824,2020,S08000031,,S12000049,,All,d,All,d,All,d,Crushing,,1
2652,162825,2020,S08000031,,S12000049,,All,d,All,d,All,d,Scalds,,0
2653,162826,2020,S08000031,,S12000049,,All,d,All,d,All,d,Accidental exposure,,18
2654,162827,2020,S08000031,,S12000049,,All,d,All,d,All,d,Other,,18
2655,163548,2020,S08000032,,S12000029,,All,d,All,d,All,d,All,d,168
2656,163549,2020,S08000032,,S12000029,,All,d,All,d,All,d,Land transport accidents,,9
2657,163550,2020,S08000032,,S12000029,,All,d,All,d,All,d,Poisoning,,93
2658,163551,2020,S08000032,,S12000029,,All,d,All,d,All,d,Falls,,48
2659,163552,2020,S08000032,,S12000029,,All,d,All,d,All,d,"Struck by,against",,0
2660,163553,2020,S08000032,,S12000029,,All,d,All,d,All,d,Crushing,,0
2661,163554,2020,S08000032,,S12000029,,All,d,All,d,All,d,Scalds,,0
2662,163555,2020,S08000032,,S12000029,,All,d,All,d,All,d,Accidental exposure,,9
2663,163556,2020,S08000032,,S12000029,,All,d,All,d,All,d,Other,,9
2664,164232,2020,S08000032,,S12000050,,All,d,All,d,All,d,All,d,173
2665,164233,2020,S08000032,,S12000050,,All,d,All,d,All,d,Land transport accidents,,8
2666,164234,2020,S08000032,,S12000050,,All,d,All,d,All,d,Poisoning,,90
2667,164235,2020,S08000032,,S12000050,,All,d,All,d,All,d,Falls,,54
2668,164236,2020,S08000032,,S12000050,,All,d,All,d,All,d,"Struck by,against",,0
2669,164237,2020,S08000032,,S12000050,,All,d,All,d,All,d,Crushing,,0
2670,164238,2020,S08000032,,S12000050,,All,d,All,d,All,d,Scalds,,0
2671,164239,2020,S08000032,,S12000050,,All,d,All,d,All,d,Accidental exposure,,8
2672,164240,2020,S08000032,,S12000050,,All,d,All,d,All,d,Other,,13
2673,164961,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,All,d,2751
2674,164962,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,Land transport accidents,,139
2675,164963,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,Poisoning,,1328
2676,164964,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,Falls,,977
2677,164965,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,"Struck by,against",,0
2678,164966,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,Crushing,,3
2679,164967,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,Scalds,,3
2680,164968,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,Accidental exposure,,140
2681,164969,2021,S92000003,d,S92000003,d,All,d,All,d,All,d,Other,,161
2682,165780,2021,S08000015,,S12000008,,All,d,All,d,All,d,All,d,72
2683,165781,2021,S08000015,,S12000008,,All,d,All,d,All,d,Land transport accidents,,8
2684,165782,2021,S08000015,,S12000008,,All,d,All,d,All,d,Poisoning,,38
2685,165783,2021,S08000015,,S12000008,,All,d,All,d,All,d,Falls,,24
2686,165784,2021,S08000015,,S12000008,,All,d,All,d,All,d,"Struck by,against",,0
2687,165785,2021,S08000015,,S12000008,,All,d,All,d,All,d,Crushing,,0
2688,165786,2021,S08000015,,S12000008,,All,d,All,d,All,d,Scalds,,0
2689,165787,2021,S08000015,,S12000008,,All,d,All,d,All,d,Accidental exposure,,1
2690,165788,2021,S08000015,,S12000008,,All,d,All,d,All,d,Other,,1
2691,166221,2021,S08000015,,S12000021,,All,d,All,d,All,d,All,d,75
2692,166222,2021,S08000015,,S12000021,,All,d,All,d,All,d,Land transport accidents,,2
2693,166223,2021,S08000015,,S12000021,,All,d,All,d,All,d,Poisoning,,42
2694,166224,2021,S08000015,,S12000021,,All,d,All,d,All,d,Falls,,26
2695,166225,2021,S08000015,,S12000021,,All,d,All,d,All,d,"Struck by,against",,0
2696,166226,2021,S08000015,,S12000021,,All,d,All,d,All,d,Crushing,,0
2697,166227,2021,S08000015,,S12000021,,All,d,All,d,All,d,Scalds,,0
2698,166228,2021,S08000015,,S12000021,,All,d,All,d,All,d,Accidental exposure,,2
2699,166229,2021,S08000015,,S12000021,,All,d,All,d,All,d,Other,,3
2700,166689,2021,S08000015,,S12000028,,All,d,All,d,All,d,All,d,58
2701,166690,2021,S08000015,,S12000028,,All,d,All,d,All,d,Land transport accidents,,5
2702,166691,2021,S08000015,,S12000028,,All,d,All,d,All,d,Poisoning,,18
2703,166692,2021,S08000015,,S12000028,,All,d,All,d,All,d,Falls,,31
2704,166693,2021,S08000015,,S12000028,,All,d,All,d,All,d,"Struck by,against",,0
2705,166694,2021,S08000015,,S12000028,,All,d,All,d,All,d,Crushing,,0
2706,166695,2021,S08000015,,S12000028,,All,d,All,d,All,d,Scalds,,0
2707,166696,2021,S08000015,,S12000028,,All,d,All,d,All,d,Accidental exposure,,2
2708,166697,2021,S08000015,,S12000028,,All,d,All,d,All,d,Other,,2
2709,167193,2021,S08000016,,S12000026,,All,d,All,d,All,d,All,d,63
2710,167194,2021,S08000016,,S12000026,,All,d,All,d,All,d,Land transport accidents,,6
2711,167195,2021,S08000016,,S12000026,,All,d,All,d,All,d,Poisoning,,14
2712,167196,2021,S08000016,,S12000026,,All,d,All,d,All,d,Falls,,35
2713,167197,2021,S08000016,,S12000026,,All,d,All,d,All,d,"Struck by,against",,0
2714,167198,2021,S08000016,,S12000026,,All,d,All,d,All,d,Crushing,,0
2715,167199,2021,S08000016,,S12000026,,All,d,All,d,All,d,Scalds,,0
2716,167200,2021,S08000016,,S12000026,,All,d,All,d,All,d,Accidental exposure,,2
2717,167201,2021,S08000016,,S12000026,,All,d,All,d,All,d,Other,,6
2718,167679,2021,S08000017,,S12000006,,All,d,All,d,All,d,All,d,86
2719,167680,2021,S08000017,,S12000006,,All,d,All,d,All,d,Land transport accidents,,10
2720,167681,2021,S08000017,,S12000006,,All,d,All,d,All,d,Poisoning,,39
2721,167682,2021,S08000017,,S12000006,,All,d,All,d,All,d,Falls,,29
2722,167683,2021,S08000017,,S12000006,,All,d,All,d,All,d,"Struck by,against",,0
2723,167684,2021,S08000017,,S12000006,,All,d,All,d,All,d,Crushing,,0
2724,167685,2021,S08000017,,S12000006,,All,d,All,d,All,d,Scalds,,0
2725,167686,2021,S08000017,,S12000006,,All,d,All,d,All,d,Accidental exposure,,4
2726,167687,2021,S08000017,,S12000006,,All,d,All,d,All,d,Other,,4
2727,168228,2021,S08000019,,S12000005,,All,d,All,d,All,d,All,d,25
2728,168229,2021,S08000019,,S12000005,,All,d,All,d,All,d,Land transport accidents,,0
2729,168230,2021,S08000019,,S12000005,,All,d,All,d,All,d,Poisoning,,17
2730,168231,2021,S08000019,,S12000005,,All,d,All,d,All,d,Falls,,5
2731,168232,2021,S08000019,,S12000005,,All,d,All,d,All,d,"Struck by,against",,0
2732,168233,2021,S08000019,,S12000005,,All,d,All,d,All,d,Crushing,,0
2733,168234,2021,S08000019,,S12000005,,All,d,All,d,All,d,Scalds,,0
2734,168235,2021,S08000019,,S12000005,,All,d,All,d,All,d,Accidental exposure,,1
2735,168236,2021,S08000019,,S12000005,,All,d,All,d,All,d,Other,,2
2736,168561,2021,S08000019,,S12000014,,All,d,All,d,All,d,All,d,78
2737,168562,2021,S08000019,,S12000014,,All,d,All,d,All,d,Land transport accidents,,6
2738,168563,2021,S08000019,,S12000014,,All,d,All,d,All,d,Poisoning,,36
2739,168564,2021,S08000019,,S12000014,,All,d,All,d,All,d,Falls,,25
2740,168565,2021,S08000019,,S12000014,,All,d,All,d,All,d,"Struck by,against",,0
2741,168566,2021,S08000019,,S12000014,,All,d,All,d,All,d,Crushing,,0
2742,168567,2021,S08000019,,S12000014,,All,d,All,d,All,d,Scalds,,0
2743,168568,2021,S08000019,,S12000014,,All,d,All,d,All,d,Accidental exposure,,5
2744,168569,2021,S08000019,,S12000014,,All,d,All,d,All,d,Other,,6
2745,169101,2021,S08000019,,S12000030,,All,d,All,d,All,d,All,d,44
2746,169102,2021,S08000019,,S12000030,,All,d,All,d,All,d,Land transport accidents,,5
2747,169103,2021,S08000019,,S12000030,,All,d,All,d,All,d,Poisoning,,20
2748,169104,2021,S08000019,,S12000030,,All,d,All,d,All,d,Falls,,13
2749,169105,2021,S08000019,,S12000030,,All,d,All,d,All,d,"Struck by,against",,0
2750,169106,2021,S08000019,,S12000030,,All,d,All,d,All,d,Crushing,,1
2751,169107,2021,S08000019,,S12000030,,All,d,All,d,All,d,Scalds,,0
2752,169108,2021,S08000019,,S12000030,,All,d,All,d,All,d,Accidental exposure,,2
2753,169109,2021,S08000019,,S12000030,,All,d,All,d,All,d,Other,,3
2754,169506,2021,S08000020,,S12000020,,All,d,All,d,All,d,All,d,41
2755,169507,2021,S08000020,,S12000020,,All,d,All,d,All,d,Land transport accidents,,6
2756,169508,2021,S08000020,,S12000020,,All,d,All,d,All,d,Poisoning,,15
2757,169509,2021,S08000020,,S12000020,,All,d,All,d,All,d,Falls,,14
2758,169510,2021,S08000020,,S12000020,,All,d,All,d,All,d,"Struck by,against",,0
2759,169511,2021,S08000020,,S12000020,,All,d,All,d,All,d,Crushing,,0
2760,169512,2021,S08000020,,S12000020,,All,d,All,d,All,d,Scalds,,0
2761,169513,2021,S08000020,,S12000020,,All,d,All,d,All,d,Accidental exposure,,2
2762,169514,2021,S08000020,,S12000020,,All,d,All,d,All,d,Other,,4
2763,169974,2021,S08000020,,S12000033,,All,d,All,d,All,d,All,d,110
2764,169975,2021,S08000020,,S12000033,,All,d,All,d,All,d,Land transport accidents,,1
2765,169976,2021,S08000020,,S12000033,,All,d,All,d,All,d,Poisoning,,65
2766,169977,2021,S08000020,,S12000033,,All,d,All,d,All,d,Falls,,38
2767,169978,2021,S08000020,,S12000033,,All,d,All,d,All,d,"Struck by,against",,0
2768,169979,2021,S08000020,,S12000033,,All,d,All,d,All,d,Crushing,,0
2769,169980,2021,S08000020,,S12000033,,All,d,All,d,All,d,Scalds,,0
2770,169981,2021,S08000020,,S12000033,,All,d,All,d,All,d,Accidental exposure,,3
2771,169982,2021,S08000020,,S12000033,,All,d,All,d,All,d,Other,,3
2772,170496,2021,S08000020,,S12000034,,All,d,All,d,All,d,All,d,95
2773,170497,2021,S08000020,,S12000034,,All,d,All,d,All,d,Land transport accidents,,11
2774,170498,2021,S08000020,,S12000034,,All,d,All,d,All,d,Poisoning,,33
2775,170499,2021,S08000020,,S12000034,,All,d,All,d,All,d,Falls,,44
2776,170500,2021,S08000020,,S12000034,,All,d,All,d,All,d,"Struck by,against",,0
2777,170501,2021,S08000020,,S12000034,,All,d,All,d,All,d,Crushing,,0
2778,170502,2021,S08000020,,S12000034,,All,d,All,d,All,d,Scalds,,0
2779,170503,2021,S08000020,,S12000034,,All,d,All,d,All,d,Accidental exposure,,4
2780,170504,2021,S08000020,,S12000034,,All,d,All,d,All,d,Other,,3
2781,171045,2021,S08000022,,S12000017,,All,d,All,d,All,d,All,d,113
2782,171046,2021,S08000022,,S12000017,,All,d,All,d,All,d,Land transport accidents,,14
2783,171047,2021,S08000022,,S12000017,,All,d,All,d,All,d,Poisoning,,34
2784,171048,2021,S08000022,,S12000017,,All,d,All,d,All,d,Falls,,44
2785,171049,2021,S08000022,,S12000017,,All,d,All,d,All,d,"Struck by,against",,0
2786,171050,2021,S08000022,,S12000017,,All,d,All,d,All,d,Crushing,,0
2787,171051,2021,S08000022,,S12000017,,All,d,All,d,All,d,Scalds,,1
2788,171052,2021,S08000022,,S12000017,,All,d,All,d,All,d,Accidental exposure,,6
2789,171053,2021,S08000022,,S12000017,,All,d,All,d,All,d,Other,,14
2790,171603,2021,S08000022,,S12000035,,All,d,All,d,All,d,All,d,40
2791,171604,2021,S08000022,,S12000035,,All,d,All,d,All,d,Land transport accidents,,5
2792,171605,2021,S08000022,,S12000035,,All,d,All,d,All,d,Poisoning,,8
2793,171606,2021,S08000022,,S12000035,,All,d,All,d,All,d,Falls,,19
2794,171607,2021,S08000022,,S12000035,,All,d,All,d,All,d,"Struck by,against",,0
2795,171608,2021,S08000022,,S12000035,,All,d,All,d,All,d,Crushing,,0
2796,171609,2021,S08000022,,S12000035,,All,d,All,d,All,d,Scalds,,0
2797,171610,2021,S08000022,,S12000035,,All,d,All,d,All,d,Accidental exposure,,0
2798,171611,2021,S08000022,,S12000035,,All,d,All,d,All,d,Other,,8
2799,172053,2021,S08000024,,S12000010,,All,d,All,d,All,d,All,d,40
2800,172054,2021,S08000024,,S12000010,,All,d,All,d,All,d,Land transport accidents,,1
2801,172055,2021,S08000024,,S12000010,,All,d,All,d,All,d,Poisoning,,17
2802,172056,2021,S08000024,,S12000010,,All,d,All,d,All,d,Falls,,17
2803,172057,2021,S08000024,,S12000010,,All,d,All,d,All,d,"Struck by,against",,0
2804,172058,2021,S08000024,,S12000010,,All,d,All,d,All,d,Crushing,,0
2805,172059,2021,S08000024,,S12000010,,All,d,All,d,All,d,Scalds,,1
2806,172060,2021,S08000024,,S12000010,,All,d,All,d,All,d,Accidental exposure,,1
2807,172061,2021,S08000024,,S12000010,,All,d,All,d,All,d,Other,,3
2808,172440,2021,S08000024,,S12000019,,All,d,All,d,All,d,All,d,34
2809,172441,2021,S08000024,,S12000019,,All,d,All,d,All,d,Land transport accidents,,1
2810,172442,2021,S08000024,,S12000019,,All,d,All,d,All,d,Poisoning,,24
2811,172443,2021,S08000024,,S12000019,,All,d,All,d,All,d,Falls,,8
2812,172444,2021,S08000024,,S12000019,,All,d,All,d,All,d,"Struck by,against",,0
2813,172445,2021,S08000024,,S12000019,,All,d,All,d,All,d,Crushing,,0
2814,172446,2021,S08000024,,S12000019,,All,d,All,d,All,d,Scalds,,0
2815,172447,2021,S08000024,,S12000019,,All,d,All,d,All,d,Accidental exposure,,0
2816,172448,2021,S08000024,,S12000019,,All,d,All,d,All,d,Other,,1
2817,172908,2021,S08000024,,S12000036,,All,d,All,d,All,d,All,d,216
2818,172909,2021,S08000024,,S12000036,,All,d,All,d,All,d,Land transport accidents,,9
2819,172910,2021,S08000024,,S12000036,,All,d,All,d,All,d,Poisoning,,109
2820,172911,2021,S08000024,,S12000036,,All,d,All,d,All,d,Falls,,71
2821,172912,2021,S08000024,,S12000036,,All,d,All,d,All,d,"Struck by,against",,0
2822,172913,2021,S08000024,,S12000036,,All,d,All,d,All,d,Crushing,,1
2823,172914,2021,S08000024,,S12000036,,All,d,All,d,All,d,Scalds,,1
2824,172915,2021,S08000024,,S12000036,,All,d,All,d,All,d,Accidental exposure,,11
2825,172916,2021,S08000024,,S12000036,,All,d,All,d,All,d,Other,,14
2826,173484,2021,S08000024,,S12000040,,All,d,All,d,All,d,All,d,66
2827,173485,2021,S08000024,,S12000040,,All,d,All,d,All,d,Land transport accidents,,0
2828,173486,2021,S08000024,,S12000040,,All,d,All,d,All,d,Poisoning,,33
2829,173487,2021,S08000024,,S12000040,,All,d,All,d,All,d,Falls,,23
2830,173488,2021,S08000024,,S12000040,,All,d,All,d,All,d,"Struck by,against",,0
2831,173489,2021,S08000024,,S12000040,,All,d,All,d,All,d,Crushing,,0
2832,173490,2021,S08000024,,S12000040,,All,d,All,d,All,d,Scalds,,0
2833,173491,2021,S08000024,,S12000040,,All,d,All,d,All,d,Accidental exposure,,7
2834,173492,2021,S08000024,,S12000040,,All,d,All,d,All,d,Other,,3
2835,173979,2021,S08000025,,S12000023,,All,d,All,d,All,d,All,d,7
2836,173980,2021,S08000025,,S12000023,,All,d,All,d,All,d,Land transport accidents,,2
2837,173981,2021,S08000025,,S12000023,,All,d,All,d,All,d,Poisoning,,1
2838,173982,2021,S08000025,,S12000023,,All,d,All,d,All,d,Falls,,4
2839,173983,2021,S08000025,,S12000023,,All,d,All,d,All,d,"Struck by,against",,0
2840,173984,2021,S08000025,,S12000023,,All,d,All,d,All,d,Crushing,,0
2841,173985,2021,S08000025,,S12000023,,All,d,All,d,All,d,Scalds,,0
2842,173986,2021,S08000025,,S12000023,,All,d,All,d,All,d,Accidental exposure,,0
2843,173987,2021,S08000025,,S12000023,,All,d,All,d,All,d,Other,,0
2844,174141,2021,S08000026,,S12000027,,All,d,All,d,All,d,All,d,14
2845,174142,2021,S08000026,,S12000027,,All,d,All,d,All,d,Land transport accidents,,1
2846,174143,2021,S08000026,,S12000027,,All,d,All,d,All,d,Poisoning,,3
2847,174144,2021,S08000026,,S12000027,,All,d,All,d,All,d,Falls,,7
2848,174145,2021,S08000026,,S12000027,,All,d,All,d,All,d,"Struck by,against",,0
2849,174146,2021,S08000026,,S12000027,,All,d,All,d,All,d,Crushing,,0
2850,174147,2021,S08000026,,S12000027,,All,d,All,d,All,d,Scalds,,0
2851,174148,2021,S08000026,,S12000027,,All,d,All,d,All,d,Accidental exposure,,1
2852,174149,2021,S08000026,,S12000027,,All,d,All,d,All,d,Other,,2
2853,174438,2021,S08000028,,S12000013,,All,d,All,d,All,d,All,d,7
2854,174439,2021,S08000028,,S12000013,,All,d,All,d,All,d,Land transport accidents,,1
2855,174440,2021,S08000028,,S12000013,,All,d,All,d,All,d,Poisoning,,1
2856,174441,2021,S08000028,,S12000013,,All,d,All,d,All,d,Falls,,2
2857,174442,2021,S08000028,,S12000013,,All,d,All,d,All,d,"Struck by,against",,0
2858,174443,2021,S08000028,,S12000013,,All,d,All,d,All,d,Crushing,,0
2859,174444,2021,S08000028,,S12000013,,All,d,All,d,All,d,Scalds,,0
2860,174445,2021,S08000028,,S12000013,,All,d,All,d,All,d,Accidental exposure,,2
2861,174446,2021,S08000028,,S12000013,,All,d,All,d,All,d,Other,,1
2862,174690,2021,S08000029,,S12000047,,All,d,All,d,All,d,All,d,159
2863,174691,2021,S08000029,,S12000047,,All,d,All,d,All,d,Land transport accidents,,4
2864,174692,2021,S08000029,,S12000047,,All,d,All,d,All,d,Poisoning,,74
2865,174693,2021,S08000029,,S12000047,,All,d,All,d,All,d,Falls,,57
2866,174694,2021,S08000029,,S12000047,,All,d,All,d,All,d,"Struck by,against",,0
2867,174695,2021,S08000029,,S12000047,,All,d,All,d,All,d,Crushing,,0
2868,174696,2021,S08000029,,S12000047,,All,d,All,d,All,d,Scalds,,0
2869,174697,2021,S08000029,,S12000047,,All,d,All,d,All,d,Accidental exposure,,9
2870,174698,2021,S08000029,,S12000047,,All,d,All,d,All,d,Other,,15
2871,175248,2021,S08000030,,S12000041,,All,d,All,d,All,d,All,d,59
2872,175249,2021,S08000030,,S12000041,,All,d,All,d,All,d,Land transport accidents,,3
2873,175250,2021,S08000030,,S12000041,,All,d,All,d,All,d,Poisoning,,17
2874,175251,2021,S08000030,,S12000041,,All,d,All,d,All,d,Falls,,29
2875,175252,2021,S08000030,,S12000041,,All,d,All,d,All,d,"Struck by,against",,0
2876,175253,2021,S08000030,,S12000041,,All,d,All,d,All,d,Crushing,,1
2877,175254,2021,S08000030,,S12000041,,All,d,All,d,All,d,Scalds,,0
2878,175255,2021,S08000030,,S12000041,,All,d,All,d,All,d,Accidental exposure,,4
2879,175256,2021,S08000030,,S12000041,,All,d,All,d,All,d,Other,,5
2880,175707,2021,S08000030,,S12000042,,All,d,All,d,All,d,All,d,103
2881,175708,2021,S08000030,,S12000042,,All,d,All,d,All,d,Land transport accidents,,2
2882,175709,2021,S08000030,,S12000042,,All,d,All,d,All,d,Poisoning,,54
2883,175710,2021,S08000030,,S12000042,,All,d,All,d,All,d,Falls,,37
2884,175711,2021,S08000030,,S12000042,,All,d,All,d,All,d,"Struck by,against",,0
2885,175712,2021,S08000030,,S12000042,,All,d,All,d,All,d,Crushing,,0
2886,175713,2021,S08000030,,S12000042,,All,d,All,d,All,d,Scalds,,0
2887,175714,2021,S08000030,,S12000042,,All,d,All,d,All,d,Accidental exposure,,7
2888,175715,2021,S08000030,,S12000042,,All,d,All,d,All,d,Other,,3
2889,176202,2021,S08000030,,S12000048,,All,d,All,d,All,d,All,d,57
2890,176203,2021,S08000030,,S12000048,,All,d,All,d,All,d,Land transport accidents,,2
2891,176204,2021,S08000030,,S12000048,,All,d,All,d,All,d,Poisoning,,18
2892,176205,2021,S08000030,,S12000048,,All,d,All,d,All,d,Falls,,27
2893,176206,2021,S08000030,,S12000048,,All,d,All,d,All,d,"Struck by,against",,0
